company_size,contract_value,tenure_months,support_tickets,usage_score,nps_score,industry,discount_offered,churned,true_treatment_effect
256,137.96303042011908,5,3,69.08230386251604,19.72113380631244,Finance,0,0,-0.6650078909243398
20,22.01636812955416,33,3,27.983094069990106,21.462721662519886,Technology,0,1,-3.9884672859999406
196,122.05923951999661,34,0,52.62531289040806,4.289084895421411,Technology,0,1,-0.6410341919325481
10,16.174753458354598,9,2,86.85986102458654,50.113557339097866,Finance,0,0,-3.540492931041352
207,108.34158974791421,9,2,72.89763425883612,29.55004197509941,Manufacturing,0,0,-0.23952332161084336
70,60.532246057132475,21,1,78.41421760797009,39.61502223308703,Finance,0,0,-1.788937646055603
125,87.6508332987981,13,7,69.8054956909227,37.313456715863616,Finance,0,0,-0.7659373893638639
10,50.90843125719946,23,0,80.35922965346568,21.810977918219834,Manufacturing,0,0,-3.8319198801195853
14,27.05917184782021,49,1,66.19140738638488,57.84309589678245,Technology,0,0,-3.534941158961892
133,71.9637325949942,9,3,79.94982542896406,32.527427401745555,Manufacturing,0,0,-0.5891823264963949
13,50.98185734515722,35,2,82.80573483113182,85.29848581963645,Healthcare,0,0,-3.1864547651315904
109,66.48138597012762,8,4,80.00042393529864,33.29149372118236,Finance,0,1,-0.9617638108775548
10,34.69105883667038,10,1,65.34450653097308,29.781046914835787,Technology,0,0,-3.9183065593715836
194,140.47499954802583,22,1,54.6359622777666,15.576876849519998,Technology,1,0,-0.532625362426174
10,22.739454848362957,29,0,69.84603280418352,19.889761042825974,Technology,0,0,-3.9524215836155574
125,78.67562368461475,48,1,69.92822158486733,61.92120167624291,Manufacturing,0,0,-0.5678481707413834
139,89.60908214397439,59,5,82.33489791522618,71.89455648481567,Technology,0,0,-0.17359456896921288
19,32.36258140087345,15,1,60.02963632040813,27.14980755436479,Healthcare,0,0,-3.658605176361
130,98.07288731423414,19,3,96.45354826805693,53.47797735076444,Manufacturing,0,0,-0.2976406985133151
80,54.46563885280268,24,3,60.384340433623585,57.478662742717844,Healthcare,0,0,-1.5763272937220214
24,29.10414439326244,18,1,68.15901335317035,44.333511026444164,Technology,0,0,-3.2613417782567433
12,16.880572248123563,15,2,86.65648214434313,53.55378576259946,Technology,0,0,-3.439404892455773
10,15.834189057583927,12,1,56.25389036974927,34.20285958378834,Healthcare,0,1,-3.973838219632201
92,53.94650653818709,29,4,86.49185434393613,40.964513629966,Finance,0,0,-1.1737653475209107
10,16.496028870887002,48,3,48.62212269902895,46.01524925779739,Healthcare,0,0,-3.9556567789473323
62,38.11263876659382,4,4,35.897437555939796,48.330214297572496,Retail,0,0,-2.358783910060022
36,48.50721113313929,16,3,76.41018475510435,34.75776828810422,Technology,0,1,-2.847436006144122
151,101.64918111718374,4,0,79.8780879376234,50.96322351560053,Healthcare,0,0,-0.23361333249896155
34,32.3607471309617,28,3,83.94195903685952,52.17180025689566,Manufacturing,0,0,-2.69880600757624
33,36.226663169354126,10,3,73.00656765779026,29.842632072852492,Retail,0,1,-3.0200932668392775
163,89.45502187578424,43,3,89.3092598631352,68.82522470993939,Healthcare,0,1,0.10679439631086707
90,61.120147896086905,17,2,54.370717282095995,45.80251836209005,Finance,0,0,-1.49987268028232
87,79.61467731611432,28,3,62.71777812882565,49.667529149360355,Finance,0,0,-1.452381985516861
110,90.28864385071066,9,0,76.9574091629702,66.01219807733224,Technology,0,0,-0.7123283237516398
10,51.51388194401225,21,0,80.16249592527478,73.34593328363724,Finance,0,0,-3.4216075744781547
169,114.9577350668701,21,2,91.08775990374167,50.99233741049979,Technology,0,0,0.02271629832141503
136,89.00692587435393,25,1,63.06818311204863,38.63558523788351,Manufacturing,0,0,-0.6698334869764455
11,34.870491295040075,11,1,44.40552593909878,6.30144304059721,Retail,0,1,-4.277633196284235
37,24.385794954814838,41,6,77.88685829643705,73.36216460873202,Healthcare,0,0,-2.4911341001657736
51,53.369098935213444,24,3,84.15996941274926,47.26543112711941,Technology,0,0,-2.2003768568555517
44,53.17325789376078,46,5,71.89453261786657,39.97227326621618,Manufacturing,0,0,-2.594876487691605
90,60.91719374326677,5,2,48.53319202647634,12.120159785081036,Healthcare,0,1,-1.8277068014545883
467,250.7812816505914,21,5,78.7007778349585,31.119900308438492,Technology,0,0,-7.292933019182908
276,151.46456918938216,16,2,93.44981495966597,75.76070713788076,Healthcare,0,1,-0.23701619330029422
10,20.547979244169134,60,1,83.47438192797924,70.10182832690097,Technology,0,0,-3.414441554105
138,87.87504015683521,30,4,81.67596622796877,26.78222370919934,Manufacturing,0,0,-0.5533825480467176
400,220.33192373308424,18,2,66.81816267372773,17.741857430903448,Healthcare,0,0,-4.389883513815496
97,56.56836925901835,29,0,87.8156968964964,53.1097507452403,Finance,0,0,-0.9578650250731136
280,149.3846078687082,13,3,58.10418019873617,18.81140240130739,Finance,0,1,-1.108466978802179
1117,500.0,26,2,80.13303735941204,43.56940306046238,Manufacturing,1,0,-84.13901440192218
253,148.21589080697714,60,3,42.80594842836558,63.65560820847076,Manufacturing,0,0,-0.5435956500485782
79,48.16704160761529,12,4,86.96032912911151,61.21769595210834,Healthcare,0,0,-1.3047551410920184
261,145.5128259659772,21,2,75.56040333776583,18.301194674186423,Technology,0,0,-0.6700864092288503
67,84.41756842522342,10,3,70.19067114692706,22.396341173048054,Healthcare,0,0,-2.087822559146345
56,29.710213258754344,8,3,86.60343900915002,46.81208770367097,Technology,0,0,-2.033068908279132
32,16.77788886082396,36,1,13.066277194045822,40.1730111844585,Retail,0,1,-3.570353138583874
569,286.2567172654046,6,1,50.253958581545454,15.122083220939144,Retail,0,0,-14.192583748417032
15,71.63261146538761,26,0,55.41938490319822,42.99270188294079,Healthcare,0,0,-3.724364535904492
543,278.0591426575871,34,2,82.4082949495274,43.63240836431048,Technology,0,0,-11.791757783590242
115,70.38391894382775,14,5,79.74660595739002,69.40456951364908,Healthcare,0,0,-0.5697973843169072
10,29.665784225717665,45,2,66.40314226141598,56.0220939905064,Retail,0,0,-3.697791825461789
94,70.52528067207419,43,7,70.31766172866426,44.900448106880845,Technology,0,1,-1.2612197978583104
10,18.58775478475163,14,3,54.814578341707154,10.730803949030161,Finance,0,0,-4.176007784990688
139,111.01043824701567,5,0,52.071907768182236,11.615150946294357,Technology,0,0,-0.958459714747823
205,131.0814130410185,27,3,68.06456961918042,4.935894422342557,Manufacturing,0,0,-0.4823671484294553
22,20.762340271303287,18,3,67.12428103529763,43.66134212561913,Retail,0,0,-3.347866452642071
65,39.361782025674565,22,0,50.085470468429364,44.09596175782674,Finance,0,0,-2.1688776012530924
1023,500.0,27,1,80.94746754552942,58.714285618247445,Finance,1,0,-67.65371103959873
25,42.034706062330216,4,2,70.9856280394437,25.1843680385483,Healthcare,0,0,-3.351168775297177
11,57.199663290206914,13,0,66.6456692064664,56.67604881364175,Manufacturing,0,0,-3.6522349174262025
503,272.4635426096394,56,2,88.10565050653373,81.4456006677586,Healthcare,0,0,-8.848278689592593
1036,500.0,22,1,82.77381034163395,37.20030332353172,Manufacturing,0,0,-69.96425946999541
54,66.0779927523134,28,1,37.78148458349587,48.70978001285869,Retail,0,0,-2.5641069140621715
248,159.55088550291396,21,4,51.73239510787453,36.538566360168836,Manufacturing,0,0,-0.6207675180399039
408,232.3750375051025,28,2,82.331360156563,40.90561301629222,Finance,0,0,-4.375841494304033
17,14.148619755730458,42,1,77.54812411567677,68.92941473619778,Retail,0,0,-3.22198344095365
26,25.954678337231115,2,1,70.44573531110252,14.323183696085266,Finance,0,0,-3.4085571773202923
345,186.8312409930194,32,2,37.62887154714959,9.747983684875148,Technology,0,0,-2.848227415049503
683,369.88437065406947,18,5,29.57379891586041,18.61436253068953,Manufacturing,1,0,-24.084247110595882
127,66.0527745238132,36,1,76.06280618096908,44.99709956787887,Manufacturing,0,0,-0.6122951416472782
14,19.15694623949872,14,0,97.82296791130311,25.70460473360837,Technology,0,0,-3.475733483018102
1075,500.0,14,2,71.60369179507038,47.22641191086452,Finance,1,0,-76.66865178676238
24,25.936469908348023,6,0,70.35234876207265,23.78171918238942,Retail,0,0,-3.403822758920158
33,64.62921743953464,18,1,90.97152139726032,29.47628769158075,Technology,0,0,-2.843374484494751
91,78.78556683096835,6,1,73.53228751207881,46.50645990035078,Finance,0,1,-1.280725445676406
561,313.72551205880586,17,0,81.94095976564962,38.70455617060178,Technology,0,0,-13.103053952978687
196,109.43201798770636,22,4,80.93760596656887,62.30982013149514,Manufacturing,0,0,0.1062546207176498
101,69.51217519439973,10,1,70.62510025794066,44.62547755302256,Finance,0,0,-1.1168451769964127
109,62.41934820971509,4,5,72.05375553927807,31.852221850856207,Healthcare,0,0,-1.0527446698003697
58,37.13114592202393,3,2,79.50153263579534,53.46637771356902,Technology,0,0,-1.9936536519334946
126,96.49582859878622,8,2,93.74740000980647,52.289789543601785,Retail,0,0,-0.39180768355312084
10,34.74095208848866,3,2,65.77280855245337,31.20937655859667,Healthcare,0,0,-3.9025969020066933
34,24.417262144733293,21,4,55.862664699931145,43.76850093802697,Manufacturing,0,1,-3.0468253454964733
78,57.100347417491854,60,1,57.291884989281414,54.31852451805595,Healthcare,0,0,-1.6809329539627385
10,8.97840426248026,6,4,87.8655217463843,26.078807115657067,Manufacturing,0,0,-3.7227143256109008
97,72.88869719051397,60,1,89.68120636587528,94.48321085217108,Technology,0,0,-0.6082222495238784
40,27.254152291279915,21,4,52.67801154340971,35.833578493640054,Technology,0,0,-2.9465512566167824
759,397.6397180771962,24,2,82.26385393690254,48.91714535752256,Healthcare,1,0,-31.2341242977708
577,339.1398867529965,4,2,63.54238077406231,5.060177197760943,Technology,0,0,-14.73699477467729
27,19.93243860233392,22,0,81.20266368524703,48.480346395769786,Healthcare,0,0,-2.9930305919813716
43,43.060479514252165,12,2,73.064086014562,42.1950967710167,Healthcare,0,0,-2.596698365686247
48,40.19858010433841,53,2,90.34476982415565,40.731215189441784,Technology,0,1,-2.281102580242909
27,19.420527375284337,3,2,33.10727025181493,2.8456184475863235,Healthcare,0,0,-3.83906234990116
73,45.65662678739273,12,3,65.38912548249853,23.058527483925367,Technology,0,0,-1.9745405253036117
17,31.398213775851232,9,2,72.16932783941313,33.441297298851,Retail,0,0,-3.5596763432150604
10,19.163534272265913,25,1,59.69759339832007,42.078525035845445,Finance,0,0,-3.8763958657300366
138,111.37446510964014,1,2,95.72827980724195,37.94657364885323,Retail,1,0,-0.3235446127367547
140,93.6822786864358,52,6,56.664730734585724,48.84049582713438,Healthcare,0,0,-0.6026287260370677
16,14.889360315063824,24,3,87.5312588927201,59.838570016283256,Healthcare,0,0,-3.231578850942533
209,135.05902110334728,23,1,81.64908540366629,55.19044935138215,Healthcare,0,0,0.049914448847720116
21,43.653479367902804,6,2,69.78490177276745,40.72395151963032,Technology,0,0,-3.3804593701152825
79,59.9847735439555,34,5,56.755717495623884,44.48044653629878,Manufacturing,0,0,-1.7406992527533713
186,118.09591312871709,31,4,81.35047474172138,53.581342347418335,Technology,0,1,0.02255548619656056
51,45.78099462647255,45,5,86.97183957255172,52.711893800944175,Technology,0,0,-2.1286864538669295
107,91.71628959154441,15,3,51.8312740178011,22.453978476844604,Technology,0,0,-1.366955432007232
25,47.683888045118444,4,4,70.84974349510857,32.94240203932418,Retail,0,0,-3.290463348734321
40,23.965754081276536,11,1,45.46853450565735,37.93458124196882,Retail,0,0,-3.001838005007676
40,23.530682283985147,37,2,71.67846448916904,56.63193830428141,Technology,0,0,-2.590159848674058
17,22.865454406122396,13,3,71.03681885046471,46.8494272199737,Finance,0,0,-3.4637363937355627
41,49.767396201252126,60,1,45.56831743446428,34.337221519445016,Healthcare,0,0,-2.9977190534997975
10,42.27645460810154,34,1,57.76605583033323,37.35235119394005,Technology,0,0,-3.933520632145148
26,25.593255512961107,60,2,75.71801527521676,50.33544582426776,Finance,0,0,-3.0677362806536905
35,31.570713616259553,13,2,73.4479668781951,31.089917117355547,Technology,0,1,-2.939300994279205
37,31.690557704412548,26,3,91.19048852721198,65.18246192668077,Healthcare,0,0,-2.4235354193144345
38,34.66877820151551,8,2,68.85187204281294,8.417133010230117,Technology,0,1,-3.0685442154900295
49,43.294783140732974,36,3,49.30243145616019,68.05108919330513,Finance,0,0,-2.442666971891957
112,67.50379479703992,28,1,71.39226463081002,75.53967299283266,Technology,0,0,-0.6561599697492387
202,114.15723776694733,33,2,91.8575287402976,54.726808571190716,Finance,0,0,0.1559897559725018
20,32.12486945913511,14,2,74.04545734998386,46.92117628446624,Manufacturing,0,0,-3.324176016224432
10,10.281195878207427,21,5,77.11197470238199,57.32995861608177,Finance,0,0,-3.580240584047526
11,59.39993278605093,20,0,82.81327202908916,35.17265904680377,Healthcare,0,0,-3.662586007334678
26,41.719938537075365,14,1,79.3304726170595,51.47120087973261,Technology,0,0,-3.022525666791544
32,57.12971377560256,22,1,49.03265043852328,53.470197236047646,Technology,0,1,-3.1043119177263865
17,16.189305566167512,25,1,73.29188399717805,17.27598784954985,Healthcare,0,0,-3.67777325723182
10,15.180462629505358,29,2,63.99776156352064,20.144524780181126,Manufacturing,0,0,-4.0088661861233446
27,14.704151632999531,14,3,59.512321052146454,46.282869105937834,Finance,0,1,-3.227513836631033
71,52.796553438905406,34,2,63.787003514847584,38.95643760963247,Technology,0,0,-1.9145784639744643
133,84.19364332766709,33,0,43.68822150964548,28.90965344139265,Finance,0,0,-0.980740557372404
23,32.02126937513041,29,2,84.9861634318809,45.24241035141818,Finance,0,0,-3.121099082869846
29,17.75517264191287,36,1,75.89909628511995,31.455063802747276,Technology,0,0,-3.1134685267268227
13,22.767931341988714,17,2,98.5182370769926,45.62363982504078,Manufacturing,0,0,-3.346728510629748
52,47.364161377589866,7,3,44.159957339756126,5.795915447616508,Manufacturing,0,0,-2.9024331030215063
15,31.313006954822033,33,2,99.04421820953219,76.48221050625469,Technology,0,0,-3.020200133854641
128,74.56175203032508,12,2,75.23102934865655,42.48366491058598,Finance,0,0,-0.6262203872287466
10,64.21646139542037,4,1,43.783380552840676,25.1116435805706,Healthcare,0,0,-4.171273045827029
31,29.46426453470597,12,0,74.34939343823234,50.1317069479009,Technology,0,0,-2.911552410034469
85,61.15633161651332,22,1,72.39448588959101,84.88223590976585,Retail,0,0,-1.1194972538259629
71,48.21494762720011,49,1,84.84986567769288,39.152574150634806,Manufacturing,0,0,-1.702380750017993
3101,500.0,26,0,73.64679555027449,17.122462485362178,Healthcare,0,1,-841.9066523446145
92,72.68754901333045,36,6,75.28288575018661,47.65285551486929,Finance,0,0,-1.2323482983791798
12,9.420979079282272,32,3,91.36698897001475,26.116434737988392,Finance,0,0,-3.6117986323959452
47,51.33372486797296,25,2,77.57644300251121,40.950642563090184,Technology,0,0,-2.4375304294701663
10,23.3299375002444,16,0,80.11129993878228,57.16184450089947,Technology,0,0,-3.551592244604982
48,38.56354231822917,8,1,52.92529586069234,52.575288050944174,Manufacturing,0,0,-2.560544736985523
15,13.118606270787799,60,4,54.30339074085144,21.47280267775146,Retail,0,0,-3.9076836711694747
215,124.71862583120304,13,0,71.32843937232487,25.198936836804386,Manufacturing,0,1,-0.3076241115823162
23,37.98326584658548,15,3,57.551051308652625,40.0912605290876,Technology,0,1,-3.4366594026807737
45,41.40212300029404,18,2,85.6949868737808,58.315341350964005,Retail,0,0,-2.27902740045448
21,26.37674451023579,12,2,30.519457518276504,34.7621657747102,Retail,0,0,-3.8208080986195534
741,384.27932065717505,28,2,93.7706356492721,75.5095036387424,Manufacturing,1,0,-28.926317614397338
33,28.190329730369427,12,4,61.940887299116355,46.09763883157366,Healthcare,0,0,-3.0007100163562472
853,432.5335190411446,15,1,91.42704406698284,46.39166529639906,Healthcare,1,0,-42.55549623695898
185,118.62421998106169,12,2,62.03509881950232,51.13609310756386,Retail,1,0,-0.19306026694446582
112,75.87474755292475,15,1,81.091935489926,45.102837044119084,Technology,0,0,-0.8026579487477876
94,74.29995766676987,7,5,62.34920699592594,36.997707905509856,Technology,0,0,-1.4041262667966616
98,60.52126908797444,5,3,76.0692030066172,29.72253539736394,Manufacturing,0,0,-1.2419276867549167
10,19.602819754345397,57,4,72.5581629673037,54.02409789466814,Technology,0,0,-3.6522255871696183
35,23.206021168710254,36,3,82.99138862610074,26.752128486371213,Retail,0,0,-2.878569085848023
193,100.13597634675854,51,2,65.91518378035718,63.311297288956546,Finance,0,0,-0.03925778388477574
50,42.901346140460795,54,4,89.87019068186372,42.856628732484985,Finance,0,0,-2.2084450633214834
10,6.709033648174544,9,3,86.93958519351949,30.45492819499365,Manufacturing,0,0,-3.6969647225048563
50,46.48202507212106,49,1,76.31342916520022,16.62727515362797,Technology,0,1,-2.553847507118974
703,361.75301736066774,41,1,47.26816273269834,25.779110793621953,Manufacturing,1,0,-25.821985486324042
354,243.11069650109283,15,6,52.93175019916081,18.41542697998983,Finance,0,1,-2.8949590821684734
49,41.49299503228238,25,1,79.38450412829782,50.01303121840696,Finance,0,0,-2.2861507089697666
227,138.74382335755436,35,3,84.36066834805665,32.07446741208673,Technology,0,0,-0.17269757722273948
31,25.009126411701892,30,2,83.02994429182614,42.982761031543596,Manufacturing,0,0,-2.88193846882939
10,41.42050592007993,18,2,71.57594356607437,31.156987672836934,Technology,0,0,-3.844984662956562
13,44.90155294840031,22,2,59.94293435563558,11.646450540521517,Healthcare,0,0,-4.004299052119473
569,316.98459251425385,28,3,67.416557691732,46.412851981313594,Technology,1,0,-13.770631607232172
36,76.10774216293245,14,2,76.34661716977239,38.47502119760396,Retail,0,0,-2.8183336587214445
37,24.92412022974392,30,3,86.06518573307066,51.45680047475167,Technology,0,0,-2.5845937388712805
34,43.598627241556514,11,2,93.38146114156703,59.755348618486934,Manufacturing,0,0,-2.5437425996364347
949,483.2014391623621,50,3,66.58447092677574,47.96000250388727,Technology,0,0,-56.25057527070115
625,319.1917773455983,39,4,41.007116414411875,30.143371085949546,Technology,1,0,-18.611281867168287
1522,500.0,36,3,83.94103337966126,65.41564294296349,Healthcare,0,0,-174.60566452265968
43,41.48366597437609,26,0,89.20166412504015,46.092395798452614,Manufacturing,0,0,-2.4041441923619775
85,57.89993262025519,23,2,39.323341673287004,22.54790388946885,Finance,0,1,-1.9488833521513793
10,10.043227215959778,40,3,70.72591145180833,57.30745647133319,Retail,0,0,-3.6442812337112516
500,267.5537787891069,7,3,65.17930402287676,22.30863262596261,Technology,0,1,-9.369737898763532
10,21.467735680694382,10,2,78.29185433136746,58.312080263763576,Retail,0,0,-3.5605848145762176
75,44.44146404646467,30,0,91.69542302363371,55.51583477039483,Technology,0,0,-1.4014190916005043
10,48.384958666621046,19,2,92.64349071405434,73.66892309285763,Manufacturing,0,0,-3.294213708116596
22,65.64665428068126,12,3,57.059253674829336,32.31747968152284,Technology,0,0,-3.5392676257995244
15,25.91639605240859,43,3,46.95727521624666,52.679139456375445,Manufacturing,0,0,-3.7314941321865303
21,11.338633879076353,22,4,73.92184648867367,19.052628141183305,Retail,0,0,-3.5124605099837964
24,28.61685456933174,25,2,79.38599622498324,65.98580672162502,Finance,0,1,-2.9758535839771674
23,46.62609900749087,43,1,76.12122986240637,60.460164618379984,Healthcare,0,0,-3.0880063844288967
190,111.91360646959296,18,6,76.7883099172477,33.76128341237954,Manufacturing,0,1,-0.17202663352848663
10,20.295343118065844,60,2,85.95836106929372,70.5951817193646,Retail,0,0,-3.3856549355521466
76,64.93942693176977,8,3,81.0638516344972,21.90328870590492,Manufacturing,0,0,-1.7517351740077887
339,236.1421302068988,42,2,89.44541550565339,47.76041682913268,Retail,0,0,-1.855562510310405
25,33.879041517908064,13,3,66.9987946065695,24.84983426296737,Finance,0,0,-3.393713379830566
18,27.560690897569827,38,3,58.47489059564144,55.68314256317348,Finance,0,0,-3.4821859535381985
38,59.455526425788236,11,1,72.33378624309178,57.60832330368292,Finance,0,0,-2.6401955511396187
320,183.33841196919252,5,4,87.1039769388409,34.81553725568774,Healthcare,0,0,-1.4904359325660892
73,86.83535662836533,38,3,42.055390482559176,16.24410937176575,Finance,0,1,-2.2623932202002823
24,18.81275777577796,15,5,51.019878950768295,17.373785815746466,Finance,0,0,-3.6484109239663454
112,62.90042172988555,5,2,46.38954629725414,26.645111804063884,Manufacturing,0,1,-1.2973436425949476
10,13.18613842425761,39,2,51.106165455730675,39.616683293247846,Retail,0,0,-3.982004879096711
151,106.50727110092419,23,3,74.26752889227738,38.99315392338411,Healthcare,0,0,-0.3854794796901533
100,71.46711328516909,15,4,87.90614729765872,34.33586685074137,Healthcare,0,0,-1.046251592217482
34,30.621409561486608,26,2,48.73080807049961,59.21575598344438,Technology,0,0,-2.9945658714274495
15,29.079057852614408,18,3,90.91174407829892,39.79260646288249,Finance,0,0,-3.3950417075139514
14,41.23877677913241,16,1,88.35325840544812,34.84854857994125,Technology,0,0,-3.4972790273059893
121,73.55174886165503,35,2,60.24656468875128,59.056775675880544,Manufacturing,0,0,-0.7491801477054427
344,200.46095159785466,24,4,73.33547019716234,39.79381505757763,Manufacturing,0,0,-2.2218947775677558
20,21.800665036459712,10,2,92.54159252310178,54.182240207728654,Manufacturing,0,1,-3.081126153107153
108,57.8453951761037,20,2,79.39906371823162,32.04853878072773,Finance,0,0,-0.9960210525718621
10,21.926404015428876,35,1,82.88615271483934,58.493947932907744,Finance,0,0,-3.5131868893883453
22,14.34331303697315,8,1,94.66219094940507,57.378066879851815,Finance,0,0,-2.962753555467135
52,38.89100202803678,45,1,82.29860254572601,36.29962177829276,Finance,0,1,-2.2770170003163974
13,25.20057033337835,23,1,80.56206687173804,38.601214507111095,Manufacturing,0,0,-3.5824696152257314
13,14.746462922746971,22,4,69.47908146087555,28.29036067233301,Retail,0,0,-3.77578630001258
20,35.38933758588135,22,0,60.91216241558243,30.515723749443627,Finance,0,0,-3.586752585848627
84,55.88939642248827,59,1,78.4890032656262,78.45522647675098,Technology,0,0,-1.1330681555297306
41,46.44858614683392,20,0,37.05302183580464,32.09102402954642,Technology,0,0,-3.100841589405583
10,21.483130240632168,15,1,83.74027246755324,74.33550884657875,Healthcare,0,0,-3.377913204551838
10,19.256489924811753,18,0,92.3563453664253,71.91208732520914,Healthcare,0,0,-3.3111398477340743
21,18.80189258158709,38,3,77.76527617921998,66.56270452175522,Technology,0,0,-3.093945602033758
108,71.11957438791303,31,5,83.45306981947542,71.90022842650673,Healthcare,0,0,-0.6366674743931922
10,23.811642140934396,20,0,82.6766827866523,63.88603161961823,Technology,0,0,-3.4721449191765315
25,34.320933155664264,60,0,43.86478900509289,66.35160166796237,Technology,0,0,-3.293039296605372
24,32.31211225290511,29,1,89.46841499546902,60.11276802200216,Manufacturing,0,0,-2.9220137058692925
438,223.97935579630501,9,2,47.96401783207163,38.48044359351099,Retail,0,0,-6.0769162729311965
30,48.234271174790884,2,2,88.21047021944976,49.395765802401904,Technology,0,0,-2.812729171386287
96,70.39024315891709,31,0,80.49273066700314,42.308419357581,Healthcare,0,0,-1.1382053384693207
67,50.96381386578169,16,4,84.07602371214668,58.323094940568566,Healthcare,0,0,-1.6615550033539848
10,26.655228839093915,5,2,91.46318894595039,62.16053409221282,Technology,0,0,-3.398083837802794
172,110.66164871942978,18,2,86.28170119568932,38.23441848828975,Technology,0,1,-0.1097076401367888
75,93.74376781204045,33,0,78.06772930979879,35.602166801618665,Technology,0,0,-1.697005372489063
117,69.06272909794266,17,4,69.64680209001529,31.96279302193178,Retail,0,0,-0.9367296349243928
10000,500.0,19,6,51.80590196495465,54.15014043680327,Finance,1,0,-9604.248739856857
10,11.443619864871177,2,2,54.99651564412298,22.684456171953574,Technology,0,0,-4.078559194183142
725,364.8689272263341,32,2,63.50860199554624,25.811990763455004,Technology,0,1,-27.920918053936898
35,40.30383495442166,4,2,36.89868400104693,5.181450323644372,Finance,0,0,-3.512061557400376
84,99.75376776177677,12,1,43.58993232251935,14.270843602293871,Finance,0,1,-1.9955339279564561
50,38.39427904843532,24,2,74.21563782305007,33.69010927634386,Technology,0,0,-2.4383227475587486
28,52.19771231297537,10,4,85.47752226081744,22.693588140057997,Healthcare,0,0,-3.1220760722713616
23,25.067091590418677,12,1,28.810779437350597,31.000825190932176,Technology,0,0,-3.7967856040990373
89,81.47578689427725,24,2,62.628359047291795,36.90825541929037,Technology,0,0,-1.510550366172759
10,26.528115149029844,25,4,74.17060162778522,52.68501224223526,Healthcare,0,0,-3.646813885784266
168,101.23289004847621,20,4,52.79853019762207,0.07449029828585907,Finance,0,1,-0.7738187756374924
29,25.17452935969593,2,2,89.38591806930839,56.08337778015792,Finance,0,0,-2.781573797065653
10,22.889737479132272,3,0,47.27818541711905,22.87571987305827,Healthcare,1,0,-4.154212386844344
27,44.0759634539839,38,2,88.11876994316864,61.24096519100564,Retail,0,0,-2.8217845790402682
359,189.04573533478208,15,3,93.10857264373065,71.68226447624667,Finance,0,0,-2.2235561577527205
24,27.86621136560744,60,4,82.84582816058484,61.893967353002466,Retail,0,0,-2.973989979570132
93,66.11198481305738,24,3,57.28050368138186,69.28318553520675,Retail,0,0,-1.2178294789045276
18,38.8716686532187,60,3,64.522734371417,20.85112994393549,Manufacturing,0,0,-3.700363616734346
170,103.28166044419932,17,1,88.07081923028186,42.83419469966184,Technology,0,1,-0.0666182500998867
152,89.66968561088774,13,3,71.53069950671372,12.37692596001989,Healthcare,0,0,-0.6160775972527036
873,457.06948672806374,32,3,44.10488765958004,39.32850787230347,Technology,1,0,-45.73722306042578
41,56.88159030785638,44,5,61.93066313936879,45.81954536775353,Healthcare,0,0,-2.7422370056642844
148,97.26411780097659,17,3,61.74658391528687,20.68522822404788,Technology,0,0,-0.6874523350547482
63,47.682156461594104,31,2,95.39851106832195,87.46533196525357,Technology,0,0,-1.4231922335947522
381,208.14286094044616,4,3,83.53486585535603,34.02247974269651,Manufacturing,0,1,-3.3685715035048673
18,15.797348115343443,9,3,76.25531810918372,6.4093508926888845,Finance,0,1,-3.698572011766652
166,111.17164176109509,27,2,80.67272131526717,58.06032198453304,Retail,0,1,-0.044390210971063826
40,25.12194891901062,15,2,33.683555947534074,35.5275298383924,Healthcare,0,1,-3.1389442018175195
49,36.47387277770131,24,0,57.41736279765662,30.471486511436364,Healthcare,0,0,-2.6621544799319428
62,45.741436514121936,27,1,32.88024430751849,40.56601165200415,Technology,0,0,-2.451069463708782
79,51.4530649348349,31,4,87.59344626804673,37.487000994392936,Healthcare,0,1,-1.4882695293643895
45,29.5993646554829,38,1,92.07046753576218,49.06424973444839,Healthcare,0,0,-2.289281326766791
75,47.22543331406899,38,1,64.59662006060599,50.23746854299368,Retail,0,0,-1.714634051049991
582,295.8245365326784,7,8,90.71397559198715,58.08788596589359,Technology,0,0,-14.42055715635298
239,165.72782867574145,17,4,94.67054729036286,46.87436230624112,Technology,0,1,-0.030399628646442522
201,111.41069634472865,17,2,61.45088030526444,29.713490778002896,Technology,1,0,-0.34788327072333236
27,23.549422021472758,19,3,33.50999996488276,25.862450684201246,Retail,0,0,-3.6509003948775622
14,64.56901100748757,16,0,61.64551308650603,5.96236204753351,Finance,0,0,-3.9954459727546716
228,117.64449169373452,20,7,90.42852471853121,45.394408843823584,Manufacturing,0,0,-0.01095948206409919
203,126.65023910938348,12,1,71.96545557204537,9.46999332458509,Healthcare,0,0,-0.40548549768286535
497,265.85595176709523,36,5,46.15865619088781,23.839198724898914,Finance,1,0,-9.368599848291929
22,18.202373092227745,27,0,56.348892434013365,16.79208372726422,Manufacturing,1,0,-3.670574405841753
38,37.318721687897835,12,3,45.43826752375736,36.49146299867434,Healthcare,0,0,-3.0780856207730314
10,56.2248432559064,20,1,61.14740011881096,26.911454867964597,Manufacturing,0,0,-3.9832343598681743
30,40.00346487090048,60,1,94.25802046093538,79.50964482958024,Finance,0,0,-2.511342636754004
243,144.23626852003858,8,5,66.87551256447819,7.527003738543886,Technology,0,0,-0.655928844446867
